,Name,Widths,Hights,Latitude,Longitude,Rubbish,Plastics,Cans,Glass,Papers
1081,IMAGE 29,3024.0,4032.0,37.571361,126.978523,0.0,0.0,0.0,0.0,1.0
1082,IMAGE 30,3024.0,4032.0,37.57136,126.978526,0.0,0.0,0.0,0.0,1.0
1083,IMAGE 31,3024.0,4032.0,37.571317,126.978534,0.0,0.0,0.0,0.0,1.0
1084,IMAGE 32,3024.0,4032.0,37.571315,126.978532,0.0,0.0,0.0,0.0,1.0
1085,IMAGE 33,3024.0,4032.0,37.571319,126.978531,0.0,0.0,0.0,0.0,1.0
1086,IMAGE 34,3024.0,4032.0,37.57133,126.978513,0.0,0.0,0.0,0.0,1.0
1087,IMAGE 35,3024.0,4032.0,37.571333,126.978511,0.0,0.0,0.0,0.0,1.0
1088,IMAGE 36,3024.0,4032.0,37.57137,126.978509,0.0,0.0,0.0,0.0,1.0
1089,IMAGE 37,3024.0,4032.0,37.589911,127.011206,0.0,0.0,0.0,0.0,1.0
1090,IMAGE 38,3024.0,4032.0,37.589912,127.011207,0.0,0.0,0.0,0.0,1.0
1091,IMAGE 39,3024.0,4032.0,37.589913,127.011208,0.0,0.0,0.0,0.0,1.0
1092,IMAGE 40,3024.0,4032.0,37.589911,127.011204,0.0,0.0,0.0,0.0,1.0
1093,IMAGE 41,3024.0,4032.0,37.590139,127.01693,0.0,0.0,0.0,0.0,1.0
1094,IMAGE 42,3024.0,4032.0,37.589938,127.017148,0.0,0.0,0.0,0.0,1.0
1095,IMAGE 43,3024.0,4032.0,37.589935,127.017146,0.0,0.0,0.0,0.0,1.0
1096,IMAGE 44,3024.0,4032.0,37.589937,127.017149,0.0,0.0,0.0,0.0,1.0
1097,IMAGE 45,3024.0,4032.0,37.589939,127.017146,0.0,0.0,0.0,0.0,1.0
1098,IMAGE 46,3024.0,4032.0,37.590837,127.012385,0.0,0.0,0.0,0.0,1.0
1099,IMAGE 47,3024.0,4032.0,37.590836,127.012384,0.0,0.0,0.0,0.0,1.0
1100,IMAGE 48,3024.0,4032.0,37.590839,127.012387,0.0,0.0,0.0,0.0,1.0
1101,IMAGE 49,3024.0,4032.0,37.591302,127.013313,0.0,0.0,0.0,0.0,1.0
1102,IMAGE 50,3024.0,4032.0,37.591301,127.013311,0.0,0.0,0.0,0.0,1.0
1103,IMAGE 51,3024.0,4032.0,37.591304,127.013312,0.0,0.0,0.0,0.0,1.0
1104,IMAGE 52,3024.0,4032.0,37.59133,127.01414,0.0,0.0,0.0,1.0,0.0
1105,IMAGE 53,3024.0,4032.0,37.591331,127.01415,0.0,0.0,0.0,1.0,0.0
1106,IMAGE 54,3024.0,4032.0,37.59133,127.01414,0.0,0.0,0.0,1.0,0.0
1107,IMAGE 55,1000.0,1334.0,37.589872,127.017232,0.0,0.0,0.0,1.0,0.0
1108,IMAGE 56,1000.0,1334.0,37.589871,127.017231,0.0,0.0,0.0,1.0,0.0
1109,IMAGE 57,1000.0,1334.0,37.58987,127.01723,0.0,0.0,0.0,1.0,0.0
1110,IMAGE 58,1000.0,1334.0,37.589873,127.017232,0.0,0.0,0.0,1.0,0.0
1111,IMAGE 59,1000.0,1334.0,37.589872,127.017233,0.0,0.0,0.0,1.0,0.0
1112,IMAGE 60,1000.0,1334.0,37.590938,127.012427,0.0,0.0,0.0,1.0,0.0
1113,IMAGE 61,1000.0,1334.0,37.590939,127.012428,0.0,0.0,0.0,1.0,0.0
1114,IMAGE 62,1000.0,1334.0,37.590937,127.012427,0.0,0.0,0.0,1.0,0.0
1115,IMAGE 63,1000.0,1334.0,37.590938,127.012425,0.0,0.0,0.0,1.0,0.0
1116,IMAGE 64,1000.0,1334.0,37.590938,127.012427,0.0,0.0,0.0,1.0,0.0
1117,IMAGE 65,1000.0,1334.0,37.587922,127.00727,1.0,0.0,0.0,0.0,0.0
1118,IMAGE 66,1000.0,1334.0,37.587921,127.00727,1.0,0.0,0.0,0.0,0.0
1119,IMAGE 67,1000.0,1334.0,37.587922,127.00726,1.0,0.0,0.0,0.0,0.0
1120,IMAGE 68,3024.0,4032.0,37.571084,126.978515,1.0,0.0,0.0,0.0,0.0
1121,IMAGE 69,3024.0,4032.0,37.571082,126.978516,1.0,0.0,0.0,0.0,0.0
1122,IMAGE 70,3024.0,4032.0,37.591042,127.012787,1.0,0.0,0.0,0.0,0.0
1123,IMAGE 71,3024.0,4032.0,37.591041,127.012789,1.0,0.0,0.0,0.0,0.0
1124,IMAGE 72,3024.0,4032.0,37.591043,127.012788,1.0,0.0,0.0,0.0,0.0
1125,IMAGE 73,3024.0,4032.0,37.591045,127.012786,1.0,0.0,0.0,0.0,0.0
1126,IMAGE 74,3024.0,4032.0,37.591042,127.012789,1.0,0.0,0.0,0.0,0.0
1127,IMAGE 75,3024.0,4032.0,37.589323,127.010506,1.0,0.0,0.0,0.0,0.0
1128,IMAGE 76,3024.0,4032.0,37.590444,127.011716,1.0,0.0,0.0,0.0,0.0
1129,IMAGE 77,3024.0,4032.0,37.590445,127.011719,1.0,0.0,0.0,0.0,0.0
1130,IMAGE 78,3024.0,4032.0,37.590443,127.011714,1.0,0.0,0.0,0.0,0.0
1131,IMAGE 80,3024.0,4032.0,37.589998,127.011271,1.0,0.0,0.0,0.0,0.0
1132,IMAGE 81,3024.0,4032.0,37.589996,127.011273,1.0,0.0,0.0,0.0,0.0
1133,IMAGE 82,3024.0,4032.0,37.589994,127.011275,1.0,0.0,0.0,0.0,0.0
1134,IMAGE 83,3024.0,4032.0,37.589996,127.011274,1.0,0.0,0.0,0.0,0.0
1135,IMAGE 84,3024.0,4032.0,37.588677,127.009561,1.0,0.0,0.0,0.0,0.0
1136,IMAGE 85,3024.0,4032.0,37.588676,127.00956,1.0,0.0,0.0,0.0,0.0
1137,IMAGE 86,3024.0,4032.0,37.588679,127.009563,1.0,0.0,0.0,0.0,0.0
1138,IMAGE 87,3024.0,4032.0,37.588675,127.009564,1.0,0.0,0.0,0.0,0.0
1139,IMAGE 88,3024.0,4032.0,37.589998,127.011271,1.0,0.0,0.0,0.0,0.0
1140,IMAGE 89,3024.0,4032.0,37.589996,127.01127,1.0,0.0,0.0,0.0,0.0
1141,IMAGE 90,3024.0,4032.0,37.589995,127.011274,1.0,0.0,0.0,0.0,0.0
1142,IMAGE 91,3024.0,4032.0,37.589997,127.011273,1.0,0.0,0.0,0.0,0.0
1143,IMAGE 92,3024.0,4032.0,37.59062,127.016214,1.0,0.0,0.0,0.0,0.0
1144,IMAGE 93,3024.0,4032.0,37.590621,127.016215,1.0,0.0,0.0,0.0,0.0
1145,IMAGE 94,3024.0,4032.0,37.590619,127.016214,1.0,0.0,0.0,0.0,0.0
1146,IMAGE 95,3024.0,4032.0,37.58932,127.010503,1.0,0.0,0.0,0.0,0.0
1147,IMAGE 96,3024.0,4032.0,37.589324,127.010502,1.0,0.0,0.0,0.0,0.0
1148,IMAGE 97,3024.0,4032.0,37.589327,127.010505,1.0,0.0,0.0,0.0,0.0
1149,IMAGE 98,3024.0,4032.0,37.587992,127.008536,1.0,0.0,0.0,0.0,0.0
1150,IMAGE 99,3024.0,4032.0,37.587991,127.008537,1.0,0.0,0.0,0.0,0.0
1151,IMAGE 100,3024.0,4032.0,37.58799,127.008539,1.0,0.0,0.0,0.0,0.0
1152,1,3024.0,4032.0,37.39,126.46,1.0,0.0,0.0,0.0,0.0
1153,2,3024.0,4032.0,37.39,126.46,1.0,0.0,0.0,0.0,0.0
1154,3,3024.0,4032.0,37.39,126.46,1.0,0.0,0.0,0.0,0.0
1155,4,3024.0,4032.0,37.39,126.46,1.0,0.0,0.0,0.0,0.0
1156,5,3024.0,4032.0,37.39,126.46,0.0,0.0,0.0,1.0,1.0
1157,6,3024.0,4032.0,37.39,126.46,0.0,0.0,0.0,1.0,1.0
1158,7,3024.0,4032.0,37.39,126.46,0.0,0.0,0.0,1.0,1.0
1159,8,3024.0,4032.0,37.39,126.46,0.0,0.0,0.0,1.0,1.0
1160,9,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,0.0
1161,10,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,0.0
1162,11,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,0.0
1163,12,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,0.0
1164,13,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,0.0
1165,14,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,0.0
1166,15,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1167,16,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1168,17,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1169,18,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1170,19,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1171,20,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1172,21,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1173,22,3024.0,4032.0,37.43,126.42,1.0,0.0,0.0,0.0,1.0
1174,23,3024.0,4032.0,37.43,126.42,0.0,1.0,0.0,0.0,0.0
1175,24,3024.0,4032.0,37.43,126.42,0.0,1.0,0.0,0.0,0.0
1176,25,3024.0,4032.0,37.43,126.42,0.0,1.0,0.0,0.0,0.0
1177,26,3024.0,4032.0,37.43,126.42,0.0,1.0,0.0,0.0,0.0
1178,27,3024.0,4032.0,37.43,126.42,0.0,1.0,0.0,0.0,0.0
1179,28,3024.0,4032.0,37.35,127.1,1.0,0.0,0.0,0.0,0.0
1180,29,3024.0,4032.0,37.35,127.1,1.0,0.0,0.0,0.0,0.0
1181,30,3024.0,4032.0,37.35,127.1,1.0,0.0,0.0,0.0,1.0
1182,31,3024.0,4032.0,37.35,127.1,1.0,0.0,0.0,0.0,0.0
1183,32,3024.0,4032.0,37.35,127.1,1.0,0.0,0.0,0.0,1.0
1184,33,3024.0,4032.0,37.35,127.1,1.0,0.0,0.0,0.0,0.0
1185,34,3024.0,4032.0,37.35,127.1,0.0,0.0,0.0,0.0,1.0
1186,35,3024.0,4032.0,37.35,127.1,0.0,0.0,0.0,0.0,1.0
1187,36,3024.0,4032.0,37.35,127.1,1.0,0.0,0.0,0.0,1.0
1188,37,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1189,38,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1190,39,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1191,40,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1192,41,3024.0,4032.0,37.44,126.43,0.0,2.0,0.0,0.0,0.0
1193,42,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1194,43,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1195,44,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1196,45,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1197,46,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1198,47,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1199,48,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1200,49,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1201,50,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1202,51,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1203,52,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1204,53,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1205,54,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1206,55,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1207,56,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1208,57,4032.0,3024.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1209,58,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1210,59,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1211,60,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1212,61,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1213,62,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1214,63,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1215,64,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,1.0
1216,65,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1217,66,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1218,67,3024.0,4032.0,37.44,126.43,0.0,0.0,1.0,0.0,0.0
1219,68,3024.0,4032.0,37.44,126.43,0.0,0.0,1.0,0.0,0.0
1220,69,3024.0,4032.0,37.44,126.43,0.0,1.0,1.0,0.0,0.0
1221,70,3024.0,4032.0,37.44,126.43,0.0,1.0,1.0,0.0,0.0
1222,71,3024.0,4032.0,37.44,126.43,0.0,1.0,1.0,0.0,0.0
1223,72,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1224,73,3024.0,4032.0,37.44,126.43,1.0,0.0,0.0,0.0,0.0
1225,74,3024.0,4032.0,37.44,126.43,0.0,1.0,0.0,0.0,0.0
1226,75,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1227,76,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1228,77,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1229,78,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1230,79,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1231,80,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1232,81,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1233,82,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1234,83,3024.0,4032.0,37.43,126.43,1.0,0.0,0.0,0.0,0.0
1235,84,3024.0,4032.0,37.43,126.43,1.0,0.0,0.0,0.0,0.0
1236,85,3024.0,4032.0,37.43,126.43,1.0,0.0,0.0,0.0,0.0
1237,86,3024.0,4032.0,37.43,126.43,1.0,0.0,0.0,0.0,0.0
1238,87,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1239,88,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1240,89,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1241,90,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1242,91,3024.0,4032.0,37.43,126.43,0.0,0.0,1.0,0.0,0.0
1243,92,3024.0,4032.0,37.43,126.43,0.0,0.0,1.0,0.0,0.0
1244,93,3024.0,4032.0,37.43,126.43,0.0,0.0,1.0,0.0,0.0
1245,94,3024.0,4032.0,37.43,126.43,0.0,0.0,1.0,0.0,0.0
1246,95,3024.0,4032.0,37.43,126.43,0.0,0.0,1.0,0.0,0.0
1247,96,3024.0,4032.0,37.43,126.43,0.0,0.0,1.0,0.0,0.0
1248,97,3024.0,4032.0,37.43,126.43,0.0,0.0,0.0,1.0,0.0
1249,98,3024.0,4032.0,37.43,126.43,0.0,0.0,0.0,1.0,0.0
1250,99,3024.0,4032.0,37.43,126.43,0.0,0.0,0.0,1.0,0.0
1251,100,3024.0,4032.0,37.43,126.43,0.0,0.0,0.0,1.0,0.0
1252,101,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1253,102,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1254,103,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1255,104,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1256,105,3024.0,4032.0,37.43,126.43,0.0,1.0,0.0,0.0,0.0
1257,Cans1.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,1.0,0.0,0.0
1258,Cans2.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,1.0,0.0,0.0
1259,Cans3.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,1.0,0.0,0.0
1260,Cans4.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,1.0,0.0,0.0
1261,Cans5.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,1.0,0.0,0.0
1262,Cans6.jpg,2268.0,4032.0,38.65,127.09,0.0,0.0,1.0,0.0,0.0
1263,Cans7.jpg,2268.0,4032.0,38.65,127.09,0.0,0.0,1.0,0.0,0.0
1264,Cans8.jpg,2268.0,4032.0,38.65,127.09,0.0,0.0,1.0,0.0,0.0
1265,Cans9.jpg,2268.0,4032.0,38.65,127.09,0.0,0.0,1.0,0.0,0.0
1266,Cans10.jpg,2268.0,4032.0,38.65,127.09,0.0,0.0,1.0,0.0,0.0
1267,Cans11.jpg,4032.0,2268.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1268,Cans12.jpg,4032.0,2268.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1269,Cans13.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1270,Cans14.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1271,Cans15.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1272,Cans16.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1273,Cans17.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1274,Cans18.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1275,Cans19.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1276,Cans20.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1277,Cans21.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1278,Cans22.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,1.0,0.0,0.0
1279,Glass1.jpg,4032.0,2268.0,37.62,127.09,0.0,0.0,0.0,1.0,0.0
1280,Glass2.jpg,4032.0,2268.0,37.62,127.09,0.0,0.0,0.0,1.0,0.0
1281,Glass3.jpg,4032.0,2268.0,37.62,127.09,0.0,0.0,0.0,1.0,0.0
1282,Glass4.jpg,4032.0,2268.0,37.62,127.09,0.0,0.0,0.0,1.0,0.0
1283,Glass5.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,1.0,0.0
1284,Glass6.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,1.0,0.0
1285,Glass7.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,1.0,0.0
1286,Glass8.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,1.0,0.0
1287,Papers1.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1288,Papers2.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1289,Papers3.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1290,Papers4.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1291,Papers5.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1292,Papers6.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1293,Papers7.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1294,Papers8.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1295,Papers9.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1296,Papers10.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1297,Papers11.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1298,Papers12.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1299,Papers13.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1300,Papers14.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1301,Papers15.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1302,Papers16.jpg,2268.0,4032.0,37.62,127.09,0.0,0.0,0.0,0.0,1.0
1303,Papers17.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1304,Papers18.jpg,2268.0,4032.0,37.62,127.08,0.0,0.0,0.0,0.0,1.0
1305,Plastics1.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1306,Plastics2.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1307,Plastics3.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1308,Plastics4.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1309,Plastics5.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1310,Plastics6.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1311,Plastics7.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1312,Plastics9.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1313,Plastics10.jpg,2268.0,4032.0,37.62,127.09,0.0,1.0,0.0,0.0,0.0
1314,Plastics11.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1315,Plastics12.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1316,Plastics13.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1317,Plastics14.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1318,Plastics15.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1319,Plastics16.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1320,Plastics17.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1321,Plastics18.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1322,Plastics19.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1323,Plastics20.jpg,2268.0,4032.0,37.62,127.08,0.0,1.0,0.0,0.0,0.0
1324,Rubbish1.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1325,Rubbish2.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1326,Rubbish3.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1327,Rubbish4.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1328,Rubbish5.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1329,Rubbish6.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1330,Rubbish7.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1331,Rubbish8.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1332,Rubbish9.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1333,Rubbish10.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1334,Rubbish11.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1335,Rubbish12.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1336,Rubbish13.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1337,Rubbish14.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1338,Rubbish15.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1339,Rubbish16.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1340,Rubbish17.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1341,Rubbish18.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1342,Rubbish19.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1343,Rubbish20.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1344,Rubbish21.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1345,Rubbish22.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1346,Rubbish23.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1347,Rubbish24.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1348,Rubbish25.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1349,Rubbish26.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1350,Rubbish27.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1351,Rubbish28.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1352,Rubbish29.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1353,Rubbish30.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
1354,Rubbish31.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1355,Rubbish32.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1356,Rubbish33.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1357,Rubbish34.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1358,Rubbish35.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1359,Rubbish36.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1360,Rubbish37.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1361,Rubbish38.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1362,Rubbish39.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1363,Rubbish40.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1364,Rubbish41.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1365,Rubbish42.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1366,Rubbish43.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1367,Rubbish44.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1368,Rubbish45.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1369,Rubbish46.jpg,2268.0,4032.0,37.62,127.08,1.0,0.0,0.0,0.0,0.0
1370,Rubbish47.jpg,2268.0,4032.0,37.62,127.09,1.0,0.0,0.0,0.0,0.0
